task_id,repo,task_type,task_type_confidence,estimated_difficulty,build_success,docker_success,image_available,image_size_mb,image_last_updated,original_test_success,bug_reproducible,external_service_required,private_credential_required,missing_dependency,corrective_bug,fail_to_pass_count,pass_to_pass_count,screening_status,remove_reason,needs_manual_review,screening_notes,screening_stage
pylint-dev__pylint-9634,pylint-dev/pylint,bug_repair,0.64,Medium,,,1,487.4,2025-05-01T05:40:36.934488Z,,,0,0,,1,1,1835,keep,,0,,automatic
wemake-services__wemake-python-styleguide-3216,wemake-services/wemake-python-styleguide,unknown,0.2,Medium,,,1,568.2,2025-05-01T05:40:13.319592Z,,,1,0,,0,2,6615,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6615 tests) -> long runtime,automatic
kozea__weasyprint-2404,Kozea/WeasyPrint,bug_repair,0.57,Medium,,,1,536.5,2025-05-01T05:41:38.191837Z,,,1,0,,1,1,2873,keep,,1,static hint: mentions network/external service -> manual review,automatic
falconry__falcon-2348,falconry/falcon,feature,0.72,Hard,,,1,432.5,2025-05-01T05:41:39.586629Z,,,1,0,,0,54,3451,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; large fail_to_pass set (54 tests),automatic
deepset-ai__haystack-7681,deepset-ai/haystack,bug_repair,0.8,Medium,,,1,8043.1,2025-05-01T05:54:39.884898Z,,,1,0,,1,3,1198,keep,,1,very large image (8043 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-367,instructlab/instructlab,unknown,0.2,Hard,,,1,6459.4,2025-05-01T05:51:53.76044Z,,,1,0,,0,1,5,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
reflex-dev__reflex-4087,reflex-dev/reflex,bug_repair,0.79,Easy,,,1,989.8,2025-05-01T05:44:07.221001Z,,,0,0,,1,1,2624,keep,,0,,automatic
pdm-project__pdm-2554,pdm-project/pdm,feature,0.9,Hard,,,1,513.9,2025-05-01T05:44:27.622334Z,,,0,0,,0,4,801,remove,task_type=feature (not corrective bug repair),0,,automatic
bridgecrewio__checkov-6687,bridgecrewio/checkov,bug_repair,0.79,Easy,,,1,766.4,2025-05-01T05:45:32.610057Z,,,1,1,,1,1,4615,remove,static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
deepset-ai__haystack-8880,deepset-ai/haystack,feature,0.9,Hard,,,1,13993.4,2025-05-01T06:06:25.135827Z,,,0,0,,0,2,2291,remove,task_type=feature (not corrective bug repair),1,very large image (13993 MB) -> slow environment,automatic
kedro-org__kedro-4406,kedro-org/kedro,feature,0.9,Hard,,,1,1145.1,2025-05-01T05:47:52.616981Z,,,1,0,,0,1,1591,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
wemake-services__wemake-python-styleguide-3128,wemake-services/wemake-python-styleguide,bug_repair,0.57,Hard,,,1,569.1,2025-05-01T05:47:17.576631Z,,,0,0,,1,58,6473,keep,,1,very large pass_to_pass suite (6473 tests) -> long runtime; large fail_to_pass set (58 tests),automatic
pypa__twine-1225,pypa/twine,bug_repair,0.65,Medium,,,1,445.7,2025-05-01T05:48:03.719592Z,,,1,0,,1,3,216,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6328,streamlink/streamlink,bug_repair,0.9,Medium,,,1,528.9,2025-05-01T05:48:33.669935Z,,,1,0,,1,1,6024,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6024 tests) -> long runtime,automatic
run-llama__llama_deploy-397,run-llama/llama_deploy,build,0.66,Hard,,,1,710.6,2025-05-01T05:49:24.999041Z,,,1,0,,0,2,192,remove,task_type=build (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
aiogram__aiogram-1539,aiogram/aiogram,feature,0.64,Hard,,,1,553.8,2025-05-01T05:49:40.673709Z,,,0,0,,0,20,1423,remove,task_type=feature (not corrective bug repair),0,,automatic
pytorch__torchtune-2066,pytorch/torchtune,feature,0.9,Hard,,,1,7120.7,2025-05-01T06:00:44.895064Z,,,0,0,,0,18,631,remove,task_type=feature (not corrective bug repair),0,,automatic
gptme__gptme-70,gptme/gptme,unknown,0.2,Medium,,,1,613.1,2025-05-01T05:52:13.309596Z,,,0,0,,0,2,27,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
koxudaxi__datamodel-code-generator-2257,koxudaxi/datamodel-code-generator,bug_repair,0.8,Easy,,,1,592.3,2025-05-01T05:52:55.067511Z,,,1,0,,1,1,598,keep,,1,static hint: mentions network/external service -> manual review,automatic
koxudaxi__datamodel-code-generator-2327,koxudaxi/datamodel-code-generator,bug_repair,0.8,Easy,,,1,454.7,2025-05-01T05:53:03.381282Z,,,0,0,,1,11,595,keep,,0,,automatic
camel-ai__camel-1994,camel-ai/camel,refactor,0.55,Hard,,,1,4567.0,2025-05-01T06:03:18.586851Z,,,1,0,,0,10,731,remove,task_type=refactor (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
beeware__briefcase-2075,beeware/briefcase,bug_repair,0.85,Hard,,,1,444.9,2025-05-01T05:54:17.515371Z,,,1,0,,1,13,2956,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-28830,matplotlib/matplotlib,bug_repair,0.9,Hard,,,1,1217.8,2025-05-01T05:56:09.547508Z,,,0,0,,1,1,8206,keep,,1,very large pass_to_pass suite (8206 tests) -> long runtime,automatic
conan-io__conan-17127,conan-io/conan,bug_repair,0.9,Medium,,,1,542.4,2025-05-01T06:03:24.820262Z,,,0,1,,1,1,4047,remove,static hint: requires private credentials,0,,automatic
geopandas__geopandas-3202,geopandas/geopandas,feature,0.9,Hard,,,1,890.1,2025-05-01T05:58:38.279629Z,,,0,0,,0,1,1489,remove,task_type=feature (not corrective bug repair),0,,automatic
conan-io__conan-16308,conan-io/conan,bug_repair,0.9,Easy,,,1,595.8,2025-05-01T06:03:54.810438Z,,,1,0,,1,7,3849,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3779,aws-cloudformation/cfn-lint,bug_repair,0.9,Hard,,,1,727.1,2025-05-01T06:02:25.035479Z,,,1,0,,1,1,1231,keep,,1,static hint: mentions network/external service -> manual review,automatic
projectmesa__mesa-2394,projectmesa/mesa,feature,0.64,Medium,,,1,649.5,2025-05-01T06:03:56.14154Z,,,0,0,,0,1,232,remove,task_type=feature (not corrective bug repair),0,,automatic
conan-io__conan-16065,conan-io/conan,bug_repair,0.9,Medium,,,1,538.7,2025-05-01T06:05:57.958177Z,,,0,0,,1,1,3760,keep,,0,,automatic
shapely__shapely-1968,shapely/shapely,feature,0.9,Hard,,,1,499.2,2025-05-01T06:05:03.28972Z,,,0,0,,0,1,5209,remove,task_type=feature (not corrective bug repair),0,,automatic
sissbruecker__linkding-863,sissbruecker/linkding,bug_repair,0.57,Hard,,,1,671.9,2025-05-01T06:06:11.098902Z,,,0,0,,1,2,722,keep,,0,,automatic
wireservice__csvkit-1274,wireservice/csvkit,question,0.6,Medium,,,1,458.5,2025-05-01T06:05:25.279792Z,,,1,0,,0,1,339,remove,task_type=question (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-28116,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1210.2,2025-05-01T06:07:11.042396Z,,,1,0,,1,1,8015,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8015 tests) -> long runtime,automatic
ipython__ipython-14695,ipython/ipython,bug_repair,0.57,Easy,,,1,508.4,2025-05-01T06:06:14.450314Z,,,1,0,,1,1,1163,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-15499,conan-io/conan,bug_repair,0.85,Medium,,,1,499.0,2025-05-01T06:09:18.331417Z,,,0,0,,1,2,3571,keep,,0,,automatic
pylint-dev__pylint-9882,pylint-dev/pylint,bug_repair,0.57,Hard,,,1,471.2,2025-05-01T06:06:49.686496Z,,,0,0,,1,2,1860,keep,,0,,automatic
ag2ai__faststream-1796,ag2ai/faststream,bug_repair,0.85,Medium,,,1,1051.6,2025-05-01T06:08:09.629446Z,,,1,0,,1,5,1671,keep,,1,static hint: mentions network/external service -> manual review,automatic
patroni__patroni-3119,patroni/patroni,bug_repair,0.9,Medium,,,1,470.6,2025-05-01T06:07:47.642916Z,,,1,0,,1,3,599,keep,,1,static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-2585,instructlab/instructlab,refactor,0.88,Hard,,,1,6868.6,2025-05-01T06:18:50.09956Z,,,1,0,,0,5,196,remove,task_type=refactor (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
beetbox__beets-5682,beetbox/beets,feature,0.64,Hard,,,1,652.6,2025-05-01T06:08:59.20855Z,,,1,0,,0,2,1795,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3947,aws-cloudformation/cfn-lint,bug_repair,0.79,Hard,,,1,760.4,2025-05-01T06:09:27.249501Z,,,1,0,,1,2,1270,keep,,1,static hint: mentions network/external service -> manual review,automatic
icloud-photos-downloader__icloud_photos_downloader-1082,icloud-photos-downloader/icloud_photos_downloader,bug_repair,0.8,Hard,,,1,639.8,2025-05-01T06:09:01.405859Z,,,0,0,,1,2,174,keep,,0,,automatic
pwr-solaar__solaar-2438,pwr-Solaar/Solaar,bug_repair,0.57,Hard,,,1,592.1,2025-05-01T06:10:18.164417Z,,,1,0,,1,2,417,keep,,1,static hint: mentions network/external service -> manual review,automatic
deepset-ai__haystack-9218,deepset-ai/haystack,feature,0.64,Hard,,,1,9204.3,2025-05-01T06:23:17.919874Z,,,0,0,,0,1,2547,remove,task_type=feature (not corrective bug repair),1,very large image (9204 MB) -> slow environment,automatic
koxudaxi__datamodel-code-generator-2334,koxudaxi/datamodel-code-generator,bug_repair,0.85,Easy,,,1,447.6,2025-05-01T06:09:31.513272Z,,,1,0,,1,1,606,keep,,1,static hint: mentions network/external service -> manual review,automatic
qtile__qtile-4953,qtile/qtile,bug_repair,0.9,Easy,,,1,578.2,2025-05-01T06:11:07.600414Z,,,1,0,,1,2,1192,keep,,1,static hint: mentions network/external service -> manual review,automatic
huggingface__smolagents-843,huggingface/smolagents,bug_repair,0.9,Medium,,,1,7739.2,2025-05-01T06:23:03.596676Z,,,1,0,,1,2,298,keep,,1,static hint: mentions network/external service -> manual review,automatic
sissbruecker__linkding-971,sissbruecker/linkding,feature,0.54,Medium,,,1,672.3,2025-05-01T06:12:13.843691Z,,,0,0,,0,6,728,remove,task_type=feature (not corrective bug repair),0,,automatic
matplotlib__matplotlib-29696,matplotlib/matplotlib,feature,0.9,Hard,,,1,1223.5,2025-05-01T06:13:30.591168Z,,,1,0,,0,1,8339,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8339 tests) -> long runtime,automatic
deepset-ai__haystack-9227,deepset-ai/haystack,bug_repair,0.8,Medium,,,1,8157.6,2025-05-01T06:25:10.830508Z,,,1,0,,1,1,2558,keep,,1,very large image (8158 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-1662,instructlab/instructlab,bug_repair,0.8,Hard,,,1,6793.4,2025-05-01T06:29:54.912459Z,,,0,0,,1,2,97,keep,,0,,automatic
keras-team__keras-20079,keras-team/keras,bug_repair,0.9,Medium,,,1,2787.5,2025-05-01T06:19:20.404753Z,,,1,0,,1,1,7420,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7420 tests) -> long runtime,automatic
jupyterlab__jupyter-ai-717,jupyterlab/jupyter-ai,bug_repair,0.85,Hard,,,1,1043.4,2025-05-01T06:23:18.891919Z,,,1,0,,1,7,19,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-telegram-bot__python-telegram-bot-4120,python-telegram-bot/python-telegram-bot,docs,0.58,Medium,,,1,488.6,2025-05-01T06:23:56.84971Z,,,1,0,,0,4,5632,remove,task_type=docs (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
python-telegram-bot__python-telegram-bot-4613,python-telegram-bot/python-telegram-bot,feature,0.82,Medium,,,1,487.5,2025-05-01T06:24:08.914442Z,,,0,0,,0,4,6479,remove,task_type=feature (not corrective bug repair),1,very large pass_to_pass suite (6479 tests) -> long runtime,automatic
aws-cloudformation__cfn-lint-3937,aws-cloudformation/cfn-lint,bug_repair,0.79,Hard,,,1,752.3,2025-05-01T06:25:21.043536Z,,,0,0,,1,6,1261,keep,,0,,automatic
run-llama__llama_deploy-301,run-llama/llama_deploy,feature,0.9,Hard,,,1,703.5,2025-05-01T06:25:07.13941Z,,,1,0,,0,6,105,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
beeware__briefcase-1598,beeware/briefcase,bug_repair,0.8,Hard,,,1,464.8,2025-05-01T06:25:21.989221Z,,,1,0,,1,19,2419,keep,,1,static hint: mentions network/external service -> manual review,automatic
encode__starlette-2711,encode/starlette,bug_repair,0.57,Easy,,,1,565.1,2025-05-01T06:26:07.581364Z,,,1,0,,1,2,857,keep,,1,static hint: mentions network/external service -> manual review,automatic
matplotlib__matplotlib-28573,matplotlib/matplotlib,feature,0.9,Medium,,,1,1211.6,2025-05-01T06:27:40.013644Z,,,1,0,,0,1,8105,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8105 tests) -> long runtime,automatic
conan-io__conan-16013,conan-io/conan,question,0.9,Easy,,,1,500.1,2025-05-01T06:27:13.777701Z,,,1,0,,0,3,3750,remove,task_type=question (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-2800,pdm-project/pdm,bug_repair,0.8,Medium,,,1,565.4,2025-05-01T06:27:13.046523Z,,,0,0,,1,10,815,keep,,0,,automatic
pypa__twine-1106,pypa/twine,bug_repair,0.65,Easy,,,1,445.1,2025-05-01T06:27:23.507217Z,,,1,0,,1,1,192,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3875,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,760.5,2025-05-01T06:28:18.110182Z,,,0,0,,1,2,1248,keep,,0,,automatic
modelcontextprotocol__python-sdk-222,modelcontextprotocol/python-sdk,unknown,0.2,Medium,,,1,453.4,2025-05-01T06:28:00.836369Z,,,0,0,,0,9,156,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
conan-io__conan-17819,conan-io/conan,bug_repair,0.79,Easy,,,1,537.5,2025-05-01T06:29:36.820181Z,,,0,0,,1,1,4269,keep,,0,,automatic
conan-io__conan-15651,conan-io/conan,feature,0.9,Easy,,,1,539.0,2025-05-01T06:30:39.253443Z,,,0,0,,0,1,3614,remove,task_type=feature (not corrective bug repair),0,,automatic
aws-cloudformation__cfn-lint-4081,aws-cloudformation/cfn-lint,feature,0.9,Medium,,,1,729.2,2025-05-01T06:29:33.273096Z,,,0,0,,0,3,1398,remove,task_type=feature (not corrective bug repair),0,,automatic
bridgecrewio__checkov-6630,bridgecrewio/checkov,bug_repair,0.79,Easy,,,1,763.8,2025-05-01T06:30:22.321856Z,,,0,1,,1,1,4635,remove,static hint: requires private credentials,0,,automatic
pytorch__torchtune-2560,pytorch/torchtune,bug_repair,0.8,Medium,,,1,7422.7,2025-05-01T06:41:35.335809Z,,,0,0,,1,5,759,keep,,0,,automatic
instructlab__instructlab-849,instructlab/instructlab,bug_repair,0.57,Hard,,,1,6410.5,2025-05-01T06:39:53.087922Z,,,0,0,,1,2,45,keep,,0,,automatic
streamlink__streamlink-6022,streamlink/streamlink,bug_repair,0.79,Medium,,,1,533.3,2025-05-01T06:30:58.873141Z,,,1,0,,1,1,6192,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6192 tests) -> long runtime,automatic
geopandas__geopandas-3212,geopandas/geopandas,bug_repair,0.85,Hard,,,1,938.1,2025-05-01T06:32:45.678506Z,,,1,0,,1,2,2028,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6420,streamlink/streamlink,bug_repair,0.79,Easy,,,1,532.0,2025-05-01T06:31:33.724337Z,,,1,0,,1,4,6019,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6019 tests) -> long runtime,automatic
tox-dev__tox-3237,tox-dev/tox,build,0.9,Hard,,,1,1029.2,2025-05-01T06:36:21.015994Z,,,1,0,,0,4,1549,remove,task_type=build (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
python-telegram-bot__python-telegram-bot-4626,python-telegram-bot/python-telegram-bot,bug_repair,0.57,Hard,,,1,494.8,2025-05-01T06:33:00.739958Z,,,1,0,,1,1,6521,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6521 tests) -> long runtime,automatic
shapely__shapely-2224,shapely/shapely,bug_repair,0.85,Easy,,,1,455.5,2025-05-01T06:33:24.11533Z,,,1,0,,1,1,5452,keep,,1,static hint: mentions network/external service -> manual review,automatic
bridgecrewio__checkov-7002,bridgecrewio/checkov,unknown,0.2,Medium,,,1,678.7,2025-05-01T06:34:10.126235Z,,,1,1,,0,1,3669,remove,task_type=unknown (not corrective bug repair); static hint: requires private credentials,1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
keras-team__keras-19998,keras-team/keras,bug_repair,0.9,Hard,,,1,3341.9,2025-05-01T06:40:26.602815Z,,,1,0,,1,14,7380,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7380 tests) -> long runtime,automatic
sphinx-doc__sphinx-12586,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,593.0,2025-05-01T06:34:30.180224Z,,,1,0,,1,1,2005,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-18037,conan-io/conan,bug_repair,0.9,Medium,,,1,528.9,2025-05-01T06:36:23.754604Z,,,0,0,,1,2,4365,keep,,0,,automatic
sphinx-doc__sphinx-12875,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,604.0,2025-05-01T06:37:35.364007Z,,,0,0,,1,2,2034,keep,,0,,automatic
kozea__weasyprint-2233,Kozea/WeasyPrint,bug_repair,0.57,Medium,,,1,543.5,2025-05-01T06:37:52.593317Z,,,1,0,,1,1,2691,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-4002,aws-cloudformation/cfn-lint,bug_repair,0.79,Medium,,,1,729.1,2025-05-01T06:38:39.255975Z,,,0,0,,1,2,1342,keep,,0,,automatic
deepset-ai__haystack-9066,deepset-ai/haystack,bug_repair,0.85,Easy,,,1,9004.1,2025-05-01T06:52:02.7448Z,,,1,0,,1,2,2379,keep,,1,very large image (9004 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-2743,pdm-project/pdm,bug_repair,0.8,Medium,,,1,566.0,2025-05-01T06:40:02.179931Z,,,0,0,,1,2,817,keep,,0,,automatic
keras-team__keras-19883,keras-team/keras,bug_repair,0.86,Medium,,,1,1825.5,2025-05-01T06:44:17.74382Z,,,0,0,,1,2,7062,keep,,1,very large pass_to_pass suite (7062 tests) -> long runtime,automatic
delgan__loguru-1240,Delgan/loguru,bug_repair,0.79,Hard,,,1,498.3,2025-05-01T06:40:29.979164Z,,,1,0,,1,19,1494,keep,,1,static hint: mentions network/external service -> manual review,automatic
